edge_id,relationship,source_prerequisite_id,source_lesson_node_id,source_lesson_id,source_lesson_title,source_module,source_assignment_date,source_path,prerequisite_text,target_lesson_node_id,target_lesson_id,target_lesson_title,target_module,target_assignment_date,target_path,temporal_relation,is_primary_match,confidence,match_basis,evidence,candidate_rank,candidate_score,propagated_from_exact_text,review_status,cycle_flag,cycle_component_id,cycle_member_count
P212-E0264,REQUIRES,P212-0541,PATH:M3/2026-07-20-Q-2/Lessons/Problem-1.md,,Ranking Forces in a Massive-Pulley Atwood Machine,M3,2026-07-20,/Users/jake/Developer/study/vault/212/M3/2026-07-20-Q-2/Lessons/Problem-1.md,Identify weight $mg$ and string tension $T$ on a hanging block.,212-M2-030,212-M2-030,Finding Atwood-Machine Acceleration With a Massive Pulley,M2,2026-07-13,/Users/jake/Developer/study/vault/212/M2/2026-07-13-M2-4/Lessons/Problem-4.md,earlier,true,High,worked_move_equivalent,The lesson explicitly writes each hanging block equation using its weight and string tension.,7,0.2197,false,semantically-reviewed,false,,
P212-E0265,REQUIRES,P212-0542,PATH:M3/2026-07-20-Q-2/Lessons/Problem-1.md,,Ranking Forces in a Massive-Pulley Atwood Machine,M3,2026-07-20,/Users/jake/Developer/study/vault/212/M3/2026-07-20-Q-2/Lessons/Problem-1.md,Use the direction of acceleration to determine the direction of net force.,212-M1-054,212-M1-054,Choosing the Net Force Direction for Clockwise Speeding Up,M1,2026-07-02,/Users/jake/Developer/study/vault/212/M1/2026-07-02-M1-5/Lessons/Problem-2.md,earlier,true,High,concept_equivalent,The lesson states that net force points with total acceleration and uses that direction first.,1,0.4849,false,semantically-reviewed,false,,
P212-E0266,REQUIRES,P212-0544,PATH:M3/2026-07-20-Q-2/Lessons/Problem-2.md,,Comparing the Speeds of Rolling Objects,M3,2026-07-20,/Users/jake/Developer/study/vault/212/M3/2026-07-20-Q-2/Lessons/Problem-2.md,Conservation of mechanical energy when dissipative losses are negligible,212-M2-040,212-M2-040,Total Kinetic Energy From a Loss of Height,M2,2026-07-15,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-4.md,earlier,true,High,concept_equivalent,The lesson conserves mechanical energy for rolling with no energy loss between endpoints.,3,0.2462,false,semantically-reviewed,false,,
P212-E0267,REQUIRES,P212-0545,PATH:M3/2026-07-20-Q-2/Lessons/Problem-2.md,,Comparing the Speeds of Rolling Objects,M3,2026-07-20,/Users/jake/Developer/study/vault/212/M3/2026-07-20-Q-2/Lessons/Problem-2.md,"Translational kinetic energy, $K_{\mathrm{trans}}=\tfrac12mv^2$",212-M3-020,212-M3-020,Comparing Translational and Rotational Kinetic Energy in Rolling,M3,2026-07-19,/Users/jake/Developer/study/vault/212/M3/2026-07-19-PQ-2/Lessons/Problem-2.md,earlier,true,High,concept_equivalent,The lesson explicitly uses one half m v squared for translational kinetic energy.,1,0.4026,false,semantically-reviewed,false,,
P212-E0268,REQUIRES,P212-0546,PATH:M3/2026-07-20-Q-2/Lessons/Problem-2.md,,Comparing the Speeds of Rolling Objects,M3,2026-07-20,/Users/jake/Developer/study/vault/212/M3/2026-07-20-Q-2/Lessons/Problem-2.md,"Rotational kinetic energy, $K_{\mathrm{rot}}=\tfrac12I\omega^2$",212-M3-020,212-M3-020,Comparing Translational and Rotational Kinetic Energy in Rolling,M3,2026-07-19,/Users/jake/Developer/study/vault/212/M3/2026-07-19-PQ-2/Lessons/Problem-2.md,earlier,true,High,concept_equivalent,The lesson explicitly uses one half I omega squared for rotational kinetic energy.,1,0.3519,false,semantically-reviewed,false,,
P212-E0269,REQUIRES,P212-0549,PATH:M3/2026-07-20-Q-2/Lessons/Problem-3.md,,Total Gravitational Potential Energy: Sum Every Pair Once,M3,2026-07-20,/Users/jake/Developer/study/vault/212/M3/2026-07-20-Q-2/Lessons/Problem-3.md,Use the two-body gravitational potential energy formula $U=-Gm_1m_2/d$.,212-M3-018,212-M3-018,Gravitational Potential Energy of a Three-Body System,M3,2026-07-17,/Users/jake/Developer/study/vault/212/M3/2026-07-17-HW-5/Lessons/Problem-8.md,earlier,true,High,concept_equivalent,The lesson applies negative G m one m two over separation to every body pair.,1,0.4825,false,semantically-reviewed,true,CYCLE-014,2
P212-E0270,REQUIRES,P212-0553,PATH:M3/2026-07-20-Q-2/Lessons/Problem-4.md,,From Composite Center of Mass to Tangential Speed,M3,2026-07-20,/Users/jake/Developer/study/vault/212/M3/2026-07-20-Q-2/Lessons/Problem-4.md,Compute a weighted average.,212-M2-002,212-M2-002,Center of Mass of Two Point Masses,M2,2026-07-07,/Users/jake/Developer/study/vault/212/M2/2026-07-07-M2-1/Lessons/Problem-2.md,earlier,true,High,concept_equivalent,The lesson presents center of mass as a mass-weighted average and practices the calculation.,1,0.3645,false,semantically-reviewed,false,,
P212-E0271,REQUIRES,P212-0555,PATH:M3/2026-07-20-Q-2/Lessons/Problem-4.md,,From Composite Center of Mass to Tangential Speed,M3,2026-07-20,/Users/jake/Developer/study/vault/212/M3/2026-07-20-Q-2/Lessons/Problem-4.md,Use the rigid-rotation relation $v=\omega r$.,212-M1-002,212-M1-002,Tangential Speed From Angular Velocity,M1,2026-06-29,/Users/jake/Developer/study/vault/212/M1/2026-06-29-M1-3/Lessons/Problem-2.md,earlier,true,High,title_exact,The lesson directly teaches tangential speed from angular speed with v equals r omega.,3,0.2975,false,semantically-reviewed,false,,
P212-E0272,REQUIRES,P212-0557,PATH:M3/2026-07-20-Q-2/Lessons/Problem-5.md,,Solving Circular Binary-Star Systems from Their Separation,M3,2026-07-20,/Users/jake/Developer/study/vault/212/M3/2026-07-20-Q-2/Lessons/Problem-5.md,Use Newton's gravitational force and the centripetal-acceleration form $a=\omega^2r$.,212-M1-004,212-M1-004,Checking the Magnitude of Centripetal Acceleration,M1,2026-06-28,/Users/jake/Developer/study/vault/212/M1/2026-06-28-HW-1/Lessons/Problem-9.md,earlier,true,High,compound_split,This lesson teaches the centripetal half by deriving acceleration as omega squared times radius.,2,0.3085,false,semantically-reviewed,false,,
P212-E0273,REQUIRES,P212-0557,PATH:M3/2026-07-20-Q-2/Lessons/Problem-5.md,,Solving Circular Binary-Star Systems from Their Separation,M3,2026-07-20,/Users/jake/Developer/study/vault/212/M3/2026-07-20-Q-2/Lessons/Problem-5.md,Use Newton's gravitational force and the centripetal-acceleration form $a=\omega^2r$.,212-M3-008,212-M3-008,Combining Equal Gravitational Forces in an Equilateral Triangle,M3,2026-07-16,/Users/jake/Developer/study/vault/212/M3/2026-07-16-M3-2/Lessons/Problem-4.md,earlier,false,High,compound_split,This lesson teaches the gravity half by calculating each force with Newton's inverse-square law.,,,false,semantically-reviewed,false,,
P212-E0274,REQUIRES,P212-0558,PATH:M3/2026-07-20-Q-2/Lessons/Problem-5.md,,Solving Circular Binary-Star Systems from Their Separation,M3,2026-07-20,/Users/jake/Developer/study/vault/212/M3/2026-07-20-Q-2/Lessons/Problem-5.md,Convert between angular speed and period with $T=2\pi/\omega$.,212-M1-039,212-M1-039,Putting Period in the Denominator for Rotating-Disk Speed,M1,2026-06-25,/Users/jake/Developer/study/vault/212/M1/2026-06-25-M1-2/Lessons/Problem-3.md,earlier,true,High,concept_equivalent,A dedicated section derives omega equals two pi over period and rearranges the relation.,1,0.366,false,semantically-reviewed,false,,
P212-E0275,REQUIRES,P212-0561,212-M4-001,212-M4-001,Finding Maximum Speed From a Cosine Position Function,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-1.md,Interpret velocity as the time derivative of position.,212-M1-037,212-M1-037,Find Angular Speed From Angular Position,M1,2026-06-25,/Users/jake/Developer/study/vault/212/M1/2026-06-25-M1-2/Lessons/Problem-1.md,earlier,true,High,concept_equivalent,The lesson obtains angular velocity by differentiating angular position with respect to time.,1,0.3738,false,semantically-reviewed,false,,
P212-E0276,REQUIRES,P212-0564,212-M4-001,212-M4-001,Finding Maximum Speed From a Cosine Position Function,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-1.md,Distinguish velocity from speed.,212-M1-037,212-M1-037,Find Angular Speed From Angular Position,M1,2026-06-25,/Users/jake/Developer/study/vault/212/M1/2026-06-25-M1-2/Lessons/Problem-1.md,earlier,true,High,concept_equivalent,A dedicated section distinguishes signed angular velocity from its nonnegative speed magnitude.,3,0.4009,false,semantically-reviewed,false,,
P212-E0277,REQUIRES,P212-0567,212-M4-002,212-M4-002,Reading Amplitude From a Position–Time Graph,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-2.md,Distinguish the horizontal time axis from the vertical position axis.,212-M4-004,212-M4-004,Finding Frequency From a Position–Time Graph,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-4.md,same-date,true,High,worked_move_equivalent,The lesson explicitly reads cycle time horizontally and position or amplitude vertically.,1,0.3279,false,semantically-reviewed,false,,
P212-E0278,REQUIRES,P212-0568,212-M4-003,212-M4-003,Reading an Oscillation Period From a Position-Time Graph,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-3.md,Read coordinates from a position-time graph.,212-M4-002,212-M4-002,Reading Amplitude From a Position–Time Graph,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-2.md,same-date,true,High,worked_move_equivalent,The lesson reads maximum and minimum position coordinates from the graph's vertical scale.,2,0.3834,false,semantically-reviewed,false,,
P212-E0279,REQUIRES,P212-0574,212-M4-005,212-M4-005,Finding Angular Frequency From an Oscillation Graph,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-5.md,Read time coordinates from a position-time graph.,212-M4-003,212-M4-003,Reading an Oscillation Period From a Position-Time Graph,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-3.md,same-date,true,High,title_exact,The lesson subtracts time coordinates of matching phase landmarks to find the period.,2,0.4166,false,semantically-reviewed,false,,
P212-E0280,REQUIRES,P212-0578,212-M4-006,212-M4-006,Finding Maximum SHM Speed From a Position-Time Graph,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-6.md,Read coordinates and scale markings from a position-time graph.,212-M4-019,212-M4-019,Maximum Kinetic Energy from an SHM Position–Time Graph,M4,2026-07-23,/Users/jake/Developer/study/vault/212/M4/2026-07-23-HW-6/Lessons/Problem-4.md,later,true,Medium,worked_move_equivalent,The lesson reads both amplitude and period from the marked vertical and horizontal graph scales.,4,0.2681,false,semantically-reviewed,false,,
P212-E0281,REQUIRES,P212-0579,212-M4-006,212-M4-006,Finding Maximum SHM Speed From a Position-Time Graph,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-6.md,Recognize amplitude as maximum displacement from equilibrium.,212-M4-002,212-M4-002,Reading Amplitude From a Position–Time Graph,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-2.md,same-date,true,High,concept_equivalent,The lesson defines amplitude as maximum distance from equilibrium and reads it from a graph.,2,0.3376,false,semantically-reviewed,false,,
P212-E0282,REQUIRES,P212-0580,212-M4-006,212-M4-006,Finding Maximum SHM Speed From a Position-Time Graph,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-6.md,Recognize period as the time for one complete cycle.,212-M4-003,212-M4-003,Reading an Oscillation Period From a Position-Time Graph,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-3.md,same-date,true,High,concept_equivalent,The lesson defines a period by measuring one complete repeat between matching phase points.,3,0.3527,false,semantically-reviewed,false,,
P212-E0283,REQUIRES,P212-0585,212-M4-008,212-M4-008,Finding Instantaneous SHM Velocity From Cycle Data,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-8.md,Measure displacement from the equilibrium position.,212-M4-002,212-M4-002,Reading Amplitude From a Position–Time Graph,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-2.md,same-date,true,Medium,concept_equivalent,"The lesson measures position displacement relative to equilibrium, including a shifted equilibrium.",1,0.378,false,semantically-reviewed,false,,
P212-E0284,REQUIRES,P212-0587,212-M4-008,212-M4-008,Finding Instantaneous SHM Velocity From Cycle Data,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-8.md,Use $\omega=2\pi f$.,212-M1-033,212-M1-033,Convert Revolutions Per Second to Angular Frequency,M1,2026-06-24,/Users/jake/Developer/study/vault/212/M1/2026-06-24-M1-1/Lessons/Problem-1.md,earlier,true,High,concept_equivalent,The lesson multiplies cycles per second by two pi radians per cycle to obtain angular frequency.,,,false,semantically-reviewed,false,,
P212-E0285,REQUIRES,P212-0588,212-M4-008,212-M4-008,Finding Instantaneous SHM Velocity From Cycle Data,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-8.md,Differentiate $A\cos(\omega t)$ with the chain rule.,212-M4-001,212-M4-001,Finding Maximum Speed From a Cosine Position Function,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-1.md,same-date,true,High,worked_move_equivalent,A dedicated section differentiates A cosine omega t to negative A omega sine omega t.,2,0.2771,false,semantically-reviewed,false,,
P212-E0286,REQUIRES,P212-0590,212-M4-009,212-M4-009,Finding Maximum Speed in a Spring Oscillation,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-9.md,Spring potential energy: $U_s=\frac12kx^2$,212-M4-022,212-M4-022,Speed of a Spring Oscillator at a Given Position,M4,2026-07-23,/Users/jake/Developer/study/vault/212/M4/2026-07-23-HW-6/Lessons/Problem-7.md,later,true,High,concept_equivalent,The spring-energy balance explicitly uses spring potential energy as one half k x squared.,1,0.3008,false,semantically-reviewed,false,,
P212-E0287,REQUIRES,P212-0591,212-M4-009,212-M4-009,Finding Maximum Speed in a Spring Oscillation,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-9.md,Kinetic energy: $K=\frac12mv^2$,212-M2-039,212-M2-039,Speed of a Rolling Solid Cylinder From Energy,M2,2026-07-15,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-3.md,earlier,true,High,concept_equivalent,The lesson writes and uses translational kinetic energy as one half m v squared.,6,0.3147,false,semantically-reviewed,false,,
P212-E0288,REQUIRES,P212-0592,212-M4-009,212-M4-009,Finding Maximum Speed in a Spring Oscillation,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-9.md,Conservation of mechanical energy on a frictionless surface,212-M2-040,212-M2-040,Total Kinetic Energy From a Loss of Height,M2,2026-07-15,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-4.md,earlier,true,High,concept_equivalent,The lesson conserves mechanical energy between endpoints when rolling losses are negligible.,,,false,semantically-reviewed,false,,
P212-E0289,REQUIRES,P212-0595,212-M4-030,212-M4-030,Why a Pendulum Becomes Simple Harmonic Motion,M4,2026-07-22,/Users/jake/Developer/study/vault/212/M4/2026-07-22-M4-2/Lessons/pendulum-shm-small-angle-derivation.md,Recognize $\ell$ as the distance from the pivot to the center of mass and $I$ as the moment of inertia about the pivot.,212-M2-010,212-M2-010,Moment of Inertia About an Off-Center Rod Pivot,M2,2026-07-08,/Users/jake/Developer/study/vault/212/M2/2026-07-08-M2-2/Lessons/Problem-4.md,earlier,true,High,concept_equivalent,The lesson identifies pivot-to-center distance and builds moment of inertia about that pivot.,1,0.4862,false,semantically-reviewed,false,,
P212-E0290,REQUIRES,P212-0598,212-M4-010,212-M4-010,Comparing Pendulum Periods When Bob Mass Changes,M4,2026-07-22,/Users/jake/Developer/study/vault/212/M4/2026-07-22-M4-2/Lessons/Problem-1.md,Recognize the period $T$ as the time for one full oscillation.,212-M4-003,212-M4-003,Reading an Oscillation Period From a Position-Time Graph,M4,2026-07-21,/Users/jake/Developer/study/vault/212/M4/2026-07-21-M4-1/Lessons/Problem-3.md,earlier,true,High,concept_equivalent,The lesson defines the period as elapsed time for one complete oscillatory repeat.,1,0.419,false,semantically-reviewed,false,,
P212-E0291,REQUIRES,P212-0599,212-M4-010,212-M4-010,Comparing Pendulum Periods When Bob Mass Changes,M4,2026-07-22,/Users/jake/Developer/study/vault/212/M4/2026-07-22-M4-2/Lessons/Problem-1.md,Use the small-angle simple-pendulum formula $T=2\pi\sqrt{L/g}$.,212-M4-030,212-M4-030,Why a Pendulum Becomes Simple Harmonic Motion,M4,2026-07-22,/Users/jake/Developer/study/vault/212/M4/2026-07-22-M4-2/Lessons/pendulum-shm-small-angle-derivation.md,same-date,true,High,concept_equivalent,The derivation specializes the small-angle model to the simple-pendulum period formula.,1,0.4103,false,semantically-reviewed,false,,
P212-E0292,REQUIRES,P212-0604,212-M4-012,212-M4-012,Period of a Uniform Rod as a Physical Pendulum,M4,2026-07-22,/Users/jake/Developer/study/vault/212/M4/2026-07-22-M4-2/Lessons/Problem-3.md,Use the small-angle physical-pendulum period formula.,212-M4-015,212-M4-015,Finding the Period of a Rod–Disk Physical Pendulum,M4,2026-07-22,/Users/jake/Developer/study/vault/212/M4/2026-07-22-M4-2/Lessons/Problem-6.md,same-date,true,High,concept_equivalent,The lesson applies the physical-pendulum period formula to a rigid composite assembly.,2,0.4036,false,semantically-reviewed,false,,
P212-E0293,REQUIRES,P212-0605,212-M4-012,212-M4-012,Period of a Uniform Rod as a Physical Pendulum,M4,2026-07-22,/Users/jake/Developer/study/vault/212/M4/2026-07-22-M4-2/Lessons/Problem-3.md,Identify a rigid body's center of mass and moment of inertia about its pivot.,212-M2-010,212-M2-010,Moment of Inertia About an Off-Center Rod Pivot,M2,2026-07-08,/Users/jake/Developer/study/vault/212/M2/2026-07-08-M2-2/Lessons/Problem-4.md,earlier,true,High,concept_equivalent,The lesson locates a uniform rod's center and shifts its inertia to an off-center pivot.,1,0.4392,false,semantically-reviewed,false,,
