corpus_row_id,module,assignment_folder,assignment_date,assignment_code,assignment_type,lesson_file,lesson_kind,problem_number,lesson_title,lesson_id,topic_code,prerequisite_section_index,prerequisite_section_count_in_file,prerequisite_ordinal,source_line,source_relative_path,source_path,prerequisite_text,normalized_text,primary_type,secondary_types,math_subtypes,physics_topics,mastery_action,depth_level,depth_label,atomicity,has_condition_or_convention,condition_or_convention_tags,suggested_remediation,contains_math_notation,explicit_prerequisite_link,linked_target,normalized_course_frequency,duplicate_within_lesson,classification_confidence,review_flag,classification_method,classification_notes
P212-0420,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-7.md,Problem lesson,7,Choosing the Rotation Axis After an Off-Center Collision,212-M2-043,MTH212.M2.43,1,1,3,22,M2/2026-07-15-HW-4/Lessons/Problem-7.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-7.md,Use $L=rp$ when the position vector and momentum are perpendicular.,use l=rp when the position vector and momentum are perpendicular,"Physics concept, law, or relation",Mathematical technique | Model condition or reference choice,Geometry and trigonometry | Vector mathematics,Energy and momentum,Execute,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,true,false,,1,false,Medium,true,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0421,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-8.md,Problem lesson,8,Conservation Tests for an Off-Center Sticking Collision,212-M2-044,MTH212.M2.44,1,1,1,19,M2/2026-07-15-HW-4/Lessons/Problem-8.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-8.md,Linear momentum: $\vec P=\sum_i m_i\vec v_i$,linear momentum: p=\sumi mi vi,"Physics concept, law, or relation",Mathematical technique,Vector mathematics,Energy and momentum,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0422,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-8.md,Problem lesson,8,Conservation Tests for an Off-Center Sticking Collision,212-M2-044,MTH212.M2.44,1,1,2,20,M2/2026-07-15-HW-4/Lessons/Problem-8.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-8.md,Angular momentum of a particle about an origin $O$: $\vec L_O=\vec r_{i/O}\times\vec p_i$,angular momentum of a particle about an origin o: lo= ri/o\times pi,"Physics concept, law, or relation",Mathematical technique | Model condition or reference choice,Vector mathematics,Energy and momentum | Rolling and angular momentum,Recall,D3,Short focused lesson,Atomic,true,"Reference axis, pivot, or origin",Short prerequisite lesson,true,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0423,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-8.md,Problem lesson,8,Conservation Tests for an Off-Center Sticking Collision,212-M2-044,MTH212.M2.44,1,1,3,21,M2/2026-07-15-HW-4/Lessons/Problem-8.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-8.md,The meaning of a perfectly inelastic collision: the objects stick together,the meaning of a perfectly inelastic collision: the objects stick together,Semantic and physical interpretation,"Physics concept, law, or relation | Model condition or reference choice",,Energy and momentum,Recall,D1,Retrieval cue,Atomic,true,Collision-model condition,Inline reminder,false,false,,1,false,Medium,true,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0424,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-9.md,Problem lesson,9,Moment of Inertia of a Rod–Ball Composite,212-M2-045,MTH212.M2.45,1,1,1,19,M2/2026-07-15-HW-4/Lessons/Problem-9.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-9.md,Moment of inertia depends on the chosen rotation axis.,moment of inertia depends on the chosen rotation axis,"Physics concept, law, or relation",Representation and spatial literacy | Model condition or reference choice,,Circular and rotational motion | Moment of inertia,Recall,D3,Short focused lesson,Atomic,true,"Reference axis, pivot, or origin",Short prerequisite lesson,false,false,,1,false,Medium,true,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0425,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-9.md,Problem lesson,9,Moment of Inertia of a Rod–Ball Composite,212-M2-045,MTH212.M2.45,1,1,2,20,M2/2026-07-15-HW-4/Lessons/Problem-9.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-9.md,"For a thin uniform rod about its center, perpendicular to the rod, $I_{\text{rod,cm}}=\dfrac{1}{12}mL^2$.","for a thin uniform rod about its center, perpendicular to the rod, irod,cm=112ml^2","Physics concept, law, or relation",Mathematical technique | Model condition or reference choice,Geometry and trigonometry,Moment of inertia,Recall,D2,Paragraph or micro-example,Atomic,true,Uniform-object model,Inline paragraph or micro-example,true,false,,1,false,Medium,true,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0426,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-9.md,Problem lesson,9,Moment of Inertia of a Rod–Ball Composite,212-M2-045,MTH212.M2.45,1,1,3,21,M2/2026-07-15-HW-4/Lessons/Problem-9.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-9.md,"For a uniform solid sphere about its center, $I_{\text{sphere,cm}}=\dfrac{2}{5}MR^2$.","for a uniform solid sphere about its center, isphere,cm=25mr^2","Physics concept, law, or relation",Model condition or reference choice,,Moment of inertia,Recall,D2,Paragraph or micro-example,Atomic,true,"Reference axis, pivot, or origin",Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0427,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-9.md,Problem lesson,9,Moment of Inertia of a Rod–Ball Composite,212-M2-045,MTH212.M2.45,1,1,4,22,M2/2026-07-15-HW-4/Lessons/Problem-9.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-9.md,The parallel-axis theorem is $I=I_{\text{cm}}+Md^2$.,the parallel-axis theorem is i=icm+md^2,"Physics concept, law, or relation",Representation and spatial literacy,,Moment of inertia,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,true,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0428,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-10.md,Problem lesson,10,Finding a Two-Object Center of Mass in the Plane,212-M2-046,MTH212.M2.46,1,1,1,18,M2/2026-07-15-HW-4/Lessons/Problem-10.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-10.md,Coordinates in the plane,coordinates in the plane,Representation and spatial literacy,Mathematical technique,Geometry and trigonometry,,Recall,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0429,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-10.md,Problem lesson,10,Finding a Two-Object Center of Mass in the Plane,212-M2-046,MTH212.M2.46,1,1,2,19,M2/2026-07-15-HW-4/Lessons/Problem-10.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-10.md,The center of a uniform rod is its midpoint,the center of a uniform rod is its midpoint,Mathematical technique,Model condition or reference choice,Geometry and trigonometry,,Recall,D2,Paragraph or micro-example,Atomic,true,Uniform-object model,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0430,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-10.md,Problem lesson,10,Finding a Two-Object Center of Mass in the Plane,212-M2-046,MTH212.M2.46,1,1,3,20,M2/2026-07-15-HW-4/Lessons/Problem-10.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-10.md,"The magnitude of a vector $\langle x,y\rangle$ is $\sqrt{x^2+y^2}$","the magnitude of a vector \langle x,y\rangle is x^2+y^2",Mathematical technique,,Vector mathematics,,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0431,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-11.md,Problem lesson,11,Shifting Moment of Inertia to the Center-of-Mass Axis,212-M2-047,MTH212.M2.47,1,1,1,19,M2/2026-07-15-HW-4/Lessons/Problem-11.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-11.md,"Use the parallel-axis theorem, $I_{\text{off}}=I_{\text{CM}}+Md^2$.","use the parallel-axis theorem, ioff=icm+md^2","Physics concept, law, or relation",Representation and spatial literacy,,Moment of inertia,Execute,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,true,false,,1,false,Medium,true,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0432,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-11.md,Problem lesson,11,Shifting Moment of Inertia to the Center-of-Mass Axis,212-M2-047,MTH212.M2.47,1,1,2,20,M2/2026-07-15-HW-4/Lessons/Problem-11.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-11.md,Add the masses of a composite system.,add the masses of a composite system,Mathematical technique,,Numeracy and arithmetic,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0433,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-11.md,Problem lesson,11,Shifting Moment of Inertia to the Center-of-Mass Axis,212-M2-047,MTH212.M2.47,1,1,3,21,M2/2026-07-15-HW-4/Lessons/Problem-11.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-11.md,Square a square root and combine fractional coefficients.,square a square root and combine fractional coefficients,Mathematical technique,,Numeracy and arithmetic,,Execute,D2,Paragraph or micro-example,Compound,false,,Inline paragraph or micro-example,false,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,Potentially compound prerequisite; consider splitting
P212-0434,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-12.md,Problem lesson,12,Angular Momentum About a Combined Center of Mass,212-M2-048,MTH212.M2.48,1,1,1,20,M2/2026-07-15-HW-4/Lessons/Problem-12.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-12.md,Compute a center-of-mass coordinate with a mass-weighted average.,compute a center-of-mass coordinate with a mass-weighted average,Mathematical technique,Representation and spatial literacy,Numeracy and arithmetic | Ratios and proportional reasoning | Geometry and trigonometry,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0435,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-12.md,Problem lesson,12,Angular Momentum About a Combined Center of Mass,212-M2-048,MTH212.M2.48,1,1,2,21,M2/2026-07-15-HW-4/Lessons/Problem-12.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-12.md,Write linear momentum as $\vec p=m\vec v$.,write linear momentum as p=m v,"Physics concept, law, or relation",Mathematical technique,Vector mathematics,Energy and momentum,Execute,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0436,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-12.md,Problem lesson,12,Angular Momentum About a Combined Center of Mass,212-M2-048,MTH212.M2.48,1,1,3,22,M2/2026-07-15-HW-4/Lessons/Problem-12.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-12.md,Use $\vec L=\vec r\times\vec p$ for a particle's angular momentum about an origin.,use l= r\times p for a particle's angular momentum about an origin,"Physics concept, law, or relation",Mathematical technique | Model condition or reference choice,Vector mathematics,Energy and momentum | Rolling and angular momentum,Execute,D3,Short focused lesson,Atomic,true,"Reference axis, pivot, or origin",Short prerequisite lesson,true,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0437,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-12.md,Problem lesson,12,Angular Momentum About a Combined Center of Mass,212-M2-048,MTH212.M2.48,1,1,4,23,M2/2026-07-15-HW-4/Lessons/Problem-12.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-12.md,Use the right-hand rule for Cartesian unit vectors.,use the right-hand rule for cartesian unit vectors,Representation and spatial literacy,Mathematical technique,Vector mathematics,,Execute,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,false,false,,1,false,Medium,true,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0438,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-13.md,Problem lesson,13,Finding Angular Speed from Angular Momentum,212-M2-049,MTH212.M2.49,1,1,1,19,M2/2026-07-15-HW-4/Lessons/Problem-13.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-13.md,Recognize angular momentum magnitude $L$ and moment of inertia $I$ about a specified axis.,recognize angular momentum magnitude l and moment of inertia i about a specified axis,Representation and spatial literacy,"Physics concept, law, or relation | Model condition or reference choice",,Moment of inertia | Energy and momentum | Rolling and angular momentum,Recognize,D2,Paragraph or micro-example,Atomic,true,"Reference axis, pivot, or origin",Inline paragraph or micro-example,true,false,,1,false,Medium,true,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0439,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-13.md,Problem lesson,13,Finding Angular Speed from Angular Momentum,212-M2-049,MTH212.M2.49,1,1,2,20,M2/2026-07-15-HW-4/Lessons/Problem-13.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-13.md,Divide both sides of a symbolic equation by the same nonzero quantity.,divide both sides of a symbolic equation by the same nonzero quantity,Mathematical technique,,Numeracy and arithmetic | Algebra and formula manipulation,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0440,M3,2026-07-15-M3-1,2026-07-15,M3-1,Lecture,Problem-1.md,Problem lesson,1,Scaling Force With an Inverse-Square Law,212-M3-001,MTH212.M3.01,1,1,1,19,M3/2026-07-15-M3-1/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M3/2026-07-15-M3-1/Lessons/Problem-1.md,Evaluate squares of whole numbers and fractions.,evaluate squares of whole numbers and fractions,Mathematical technique,,Numeracy and arithmetic,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0441,M3,2026-07-15-M3-1,2026-07-15,M3-1,Lecture,Problem-1.md,Problem lesson,1,Scaling Force With an Inverse-Square Law,212-M3-001,MTH212.M3.01,1,1,2,20,M3/2026-07-15-M3-1/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M3/2026-07-15-M3-1/Lessons/Problem-1.md,Substitute an expression such as $2r$ for a variable.,substitute an expression such as 2r for a variable,Mathematical technique,,Algebra and formula manipulation,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0442,M3,2026-07-15-M3-1,2026-07-15,M3-1,Lecture,Problem-1.md,Problem lesson,1,Scaling Force With an Inverse-Square Law,212-M3-001,MTH212.M3.01,1,1,3,21,M3/2026-07-15-M3-1/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M3/2026-07-15-M3-1/Lessons/Problem-1.md,Simplify a fraction by factoring a constant from its denominator.,simplify a fraction by factoring a constant from its denominator,Mathematical technique,,Numeracy and arithmetic | Algebra and formula manipulation,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0443,M3,2026-07-15-M3-1,2026-07-15,M3-1,Lecture,Problem-2.md,Problem lesson,2,Gravity at Altitude as a Fraction of Surface Gravity,212-M3-002,MTH212.M3.02,1,1,1,19,M3/2026-07-15-M3-1/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M3/2026-07-15-M3-1/Lessons/Problem-2.md,Adding a whole number and a fraction,adding a whole number and a fraction,Mathematical technique,,Numeracy and arithmetic,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0444,M3,2026-07-15-M3-1,2026-07-15,M3-1,Lecture,Problem-2.md,Problem lesson,2,Gravity at Altitude as a Fraction of Surface Gravity,212-M3-002,MTH212.M3.02,1,1,2,20,M3/2026-07-15-M3-1/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M3/2026-07-15-M3-1/Lessons/Problem-2.md,Writing and simplifying ratios,writing and simplifying ratios,Mathematical technique,,Algebra and formula manipulation,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
